COUNTRY,Country,VAR,Variable,CUR,Currency,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PHL,Philippines,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2011,2011,PHP,Philippine Peso,6,Millions,,,922794,,
PHL,Philippines,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2012,2012,PHP,Philippine Peso,6,Millions,,,1040392,,
PHL,Philippines,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2013,2013,PHP,Philippine Peso,6,Millions,,,1184739,,
PHL,Philippines,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2014,2014,PHP,Philippine Peso,6,Millions,,,1468973,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2625,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1687,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1631,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,2018,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,1901,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,2047.881,,
ROU,Romania,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,2211.182,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,1991,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1229,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1136,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,1421,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,1463,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,1590.709,,
ROU,Romania,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,1812.581,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,634,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,458,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,495,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,597,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,438,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,457.172,,
ROU,Romania,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,398.601,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2409,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1769,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1896,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,2295,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,2109,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,2176.171,,
ROU,Romania,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,2636.176,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,2176,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,1472,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,1636,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,1966,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,1833,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,2058.741,,
ROU,Romania,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,2411.82,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,233,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,297,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,260,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,329,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,276,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,117.43,,
ROU,Romania,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,224.356,,
ROU,Romania,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2010,2010,RON,Romanian Leu,6,Millions,,,6897.822,,
ROU,Romania,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2011,2011,RON,Romanian Leu,6,Millions,,,7811.727,,
ROU,Romania,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2012,2012,RON,Romanian Leu,6,Millions,,,12077.324,,
ROU,Romania,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2013,2013,RON,Romanian Leu,6,Millions,,,13405,,
ROU,Romania,DOM_TRVL_RECEIPTS,Domestic travel receipts,NAT,National currency,2014,2014,RON,Romanian Leu,6,Millions,,,13211,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,15821.45,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,12369.746,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,13239.81,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,16960.41,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,17875.485,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,20198.84,,
RUS,Russia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,19451,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,11842.09,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,9366.35,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,8830.47,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,11327.78,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,10758.86,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,11988.42,,
RUS,Russia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,11759,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,3979.36,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,3003.396,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,4409.34,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,5632.63,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,7116.625,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,8210.42,,
RUS,Russia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,7692,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,26400.81,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,23785.062,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,30168.99,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,37343.32,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,48096.06,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,59503.37,,
RUS,Russia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,55383,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,23169.03,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,21018.95,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,26693.09,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,32902.22,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,42797.7,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,53452.56,,
RUS,Russia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,50428,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,3231.78,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,2766.112,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,3475.9,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,4441.1,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,5298.36,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,6050.81,,
RUS,Russia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,USD,US Dollar,6,Millions,,,4955,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,2001.449,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,1957.792,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,2061.62,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,2116.508,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,2138.203,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,2180.809,,
SVN,Slovenia,EXPORT_TOTAL,Total international receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,2215,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,1826.644,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,1803.863,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,1924.966,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,1974.807,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,2008.368,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,2039.452,,
SVN,Slovenia,EXPORT_TRAVEL,International travel receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,2057,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,174.805,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,153.929,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,136.654,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,141.701,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,129.835,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,141.357,,
SVN,Slovenia,EXPORT_TRANSPORT,International passenger transport receipts,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,158,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,1093.654,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,1040.238,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,1046.219,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,940.602,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,846.285,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,801.781,,
SVN,Slovenia,IMPORT_TOTAL,Total international expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,851.1,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,922.178,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,912.694,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,923.086,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,816.847,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,730.391,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,694.889,,
SVN,Slovenia,IMPORT_TRAVEL,International travel expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,732,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2008,2008,EUR,Euro,6,Millions,,,171.476,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2009,2009,EUR,Euro,6,Millions,,,127.545,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2010,2010,EUR,Euro,6,Millions,,,123.133,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2011,2011,EUR,Euro,6,Millions,,,123.754,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2012,2012,EUR,Euro,6,Millions,,,115.894,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2013,2013,EUR,Euro,6,Millions,,,106.892,,
SVN,Slovenia,IMPORT_TRANSPORT,International passenger transport expenditure,NAT,National currency,2014,2014,EUR,Euro,6,Millions,,,119.1,,
ZAF,South Africa,EXPORT_TOTAL,Total international receipts,NAT,National currency,2008,2008,USD,US Dollar,6,Millions,,,9178.892,,
ZAF,South Africa,EXPORT_TOTAL,Total international receipts,NAT,National currency,2009,2009,USD,US Dollar,6,Millions,,,8683.924,,
ZAF,South Africa,EXPORT_TOTAL,Total international receipts,NAT,National currency,2010,2010,USD,US Dollar,6,Millions,,,10308.601,,
ZAF,South Africa,EXPORT_TOTAL,Total international receipts,NAT,National currency,2011,2011,USD,US Dollar,6,Millions,,,10706.332,,
ZAF,South Africa,EXPORT_TOTAL,Total international receipts,NAT,National currency,2012,2012,USD,US Dollar,6,Millions,,,11201.695,,
ZAF,South Africa,EXPORT_TOTAL,Total international receipts,NAT,National currency,2013,2013,USD,US Dollar,6,Millions,,,10467.541,,
