COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,2587427,,
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,2610690,,
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,3354458,,
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,3491714,,
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,3747945,,
COL,Colombia,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,4192743,,
COL,Colombia,ARG,Argentina,2010,2010,NBR,Number,0,Units,,,77499,,
COL,Colombia,ARG,Argentina,2011,2011,NBR,Number,0,Units,,,86365,,
COL,Colombia,ARG,Argentina,2012,2012,NBR,Number,0,Units,,,10337,,
COL,Colombia,ARG,Argentina,2013,2013,NBR,Number,0,Units,,,120757,,
COL,Colombia,ARG,Argentina,2014,2014,NBR,Number,0,Units,,,118368,,
COL,Colombia,BRA,Brazil,2010,2010,NBR,Number,0,Units,,,63794,,
COL,Colombia,BRA,Brazil,2011,2011,NBR,Number,0,Units,,,90646,,
COL,Colombia,BRA,Brazil,2012,2012,NBR,Number,0,Units,,,83112,,
COL,Colombia,BRA,Brazil,2013,2013,NBR,Number,0,Units,,,89757,,
COL,Colombia,BRA,Brazil,2014,2014,NBR,Number,0,Units,,,124718,,
COL,Colombia,USA,United States,2010,2010,NBR,Number,0,Units,,,357464,,
COL,Colombia,USA,United States,2011,2011,NBR,Number,0,Units,,,328663,,
COL,Colombia,USA,United States,2012,2012,NBR,Number,0,Units,,,328949,,
COL,Colombia,USA,United States,2013,2013,NBR,Number,0,Units,,,343891,,
COL,Colombia,USA,United States,2014,2014,NBR,Number,0,Units,,,376566,,
COL,Colombia,VEN,Venezuela,2010,2010,NBR,Number,0,Units,,,187619,,
COL,Colombia,VEN,Venezuela,2011,2011,NBR,Number,0,Units,,,215007,,
COL,Colombia,VEN,Venezuela,2012,2012,NBR,Number,0,Units,,,230212,,
COL,Colombia,VEN,Venezuela,2013,2013,NBR,Number,0,Units,,,239284,,
COL,Colombia,VEN,Venezuela,2014,2014,NBR,Number,0,Units,,,272807,,
COL,Colombia,ECU,Ecuador,2010,2010,NBR,Number,0,Units,,,116359,,
COL,Colombia,ECU,Ecuador,2011,2011,NBR,Number,0,Units,,,101512,,
COL,Colombia,ECU,Ecuador,2012,2012,NBR,Number,0,Units,,,107452,,
COL,Colombia,ECU,Ecuador,2013,2013,NBR,Number,0,Units,,,114135,,
COL,Colombia,ECU,Ecuador,2014,2014,NBR,Number,0,Units,,,126743,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2008,2008,NBR,Number,0,Units,,,2408879,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2009,2009,NBR,Number,0,Units,,,2309221,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2010,2010,NBR,Number,0,Units,,,2494750,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2011,2011,NBR,Number,0,Units,,,2528123,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2012,2012,NBR,Number,0,Units,,,2542430,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2013,2013,NBR,Number,0,Units,,,2640577,,
CRI,Costa Rica,INB_ARRIVALS_TOTAL,Total international arrivals,2014,2014,NBR,Number,0,Units,,,2759683,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,2089174,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,1922579,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,2099829,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,2192059,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,2343213,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,2427941,,
CRI,Costa Rica,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,2526817,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,319705,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,386642,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,394921,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,336064,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,199217,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,212636,,
CRI,Costa Rica,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,232866,,
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,23189831,E,Estimated value
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,22878690,E,Estimated value
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,22258187,E,Estimated value
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,24112649,E,Estimated value
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,27181271,E,Estimated value
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,28164116,E,Estimated value
CRI,Costa Rica,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,31332531,E,Estimated value
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2008,2008,NBR,Number,0,Units,,,260054,,
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2009,2009,NBR,Number,0,Units,,,217374,,
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2010,2010,NBR,Number,0,Units,,,148448,,
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2011,2011,NBR,Number,0,Units,,,153254,,
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2012,2012,NBR,Number,0,Units,,,143605,,
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2013,2013,NBR,Number,0,Units,,,132785,,
HRV,Croatia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2014,2014,NBR,Number,0,Units,,,125574,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2008,2008,NBR,Number,0,Units,,,16722879,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2009,2009,NBR,Number,0,Units,,,17143035,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2010,2010,NBR,Number,0,Units,,,17757439,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2011,2011,NBR,Number,0,Units,,,19362303,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,20228598,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,21052454,,
HRV,Croatia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,22649363,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,12260200,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,11877700,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,14020500,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,9451900,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,11163900,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,9209200,,
EGY,Egypt,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,9650000,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,539800,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,622300,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,679500,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,348100,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,336100,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,290800,,
EGY,Egypt,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,250000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,2933000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,2741000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,3204000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,3749000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,3823000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,3909000,,
EST,Estonia,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,3919000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,2727000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,2555000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,3003000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,3478000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,3499000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,3537000,,
EST,Estonia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,3516000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,206000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,186000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,201000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,271000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,324000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,372000,,
EST,Estonia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,404000,,
IND,India,GBR,United Kingdom,2013,2013,NBR,Number,0,Units,,,809444,,
IND,India,GBR,United Kingdom,2014,2014,NBR,Number,0,Units,,,838860,,
IND,India,RUS,Russian Federation,2013,2013,NBR,Number,0,Units,,,259120,,
IND,India,RUS,Russian Federation,2014,2014,NBR,Number,0,Units,,,269832,,
IND,India,USA,United States,2013,2013,NBR,Number,0,Units,,,1085309,,
IND,India,USA,United States,2014,2014,NBR,Number,0,Units,,,1118983,,
IND,India,BGD,Bangladesh,2013,2013,NBR,Number,0,Units,,,524923,,
IND,India,BGD,Bangladesh,2014,2014,NBR,Number,0,Units,,,942562,,
IND,India,LKA,Sri Lanka,2013,2013,NBR,Number,0,Units,,,262345,,
IND,India,LKA,Sri Lanka,2014,2014,NBR,Number,0,Units,,,301601,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,11407700,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,9380800,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,11292300,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,11390000,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,11249400,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,11485300,,
ISR,Israel,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,10920700,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,10751800,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,8669600,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,10572800,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,10698800,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,10540600,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,10804100,,
ISR,Israel,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,10276000,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,302500,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,425800,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,345800,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,305600,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,305800,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,307000,,
ISR,Israel,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,253600,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2008,2008,NBR,Number,0,Units,,,311100,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2009,2009,NBR,Number,0,Units,,,244300,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2010,2010,NBR,Number,0,Units,,,308700,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2011,2011,NBR,Number,0,Units,,,319500,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2012,2012,NBR,Number,0,Units,,,326900,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2013,2013,NBR,Number,0,Units,,,317200,,
ISR,Israel,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2014,2014,NBR,Number,0,Units,,,336100,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2008,2008,NBR,Number,0,Units,,,42300,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2009,2009,NBR,Number,0,Units,,,41100,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2010,2010,NBR,Number,0,Units,,,65000,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2011,2011,NBR,Number,0,Units,,,66100,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,76100,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,57000,,
ISR,Israel,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,55000,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2008,2008,NBR,Number,0,Units,,,3494206,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2009,2009,NBR,Number,0,Units,,,2415708,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2010,2010,NBR,Number,0,Units,,,2582078,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2011,2011,NBR,Number,0,Units,,,2901047,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2012,2012,NBR,Number,0,Units,,,2756446,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2013,2013,NBR,Number,0,Units,,,3060142,,
LVA,Latvia,INB_ACCOMM_HOTEL_NIGHTS,Hotels and similar establishments,2014,2014,NBR,Number,0,Units,,,3268984,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2008,2008,NBR,Number,0,Units,,,256017,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2009,2009,NBR,Number,0,Units,,,143389,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2010,2010,NBR,Number,0,Units,,,99579,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2011,2011,NBR,Number,0,Units,,,126844,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2012,2012,NBR,Number,0,Units,,,137926,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2013,2013,NBR,Number,0,Units,,,164023,,
LVA,Latvia,INB_ACCOMM_OTHER_COLL_NIGHTS,Other collective establishments,2014,2014,NBR,Number,0,Units,,,121397,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2008,2008,NBR,Number,0,Units,,,505748,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2009,2009,NBR,Number,0,Units,,,286883,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2010,2010,NBR,Number,0,Units,,,197761,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2011,2011,NBR,Number,0,Units,,,224040,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2012,2012,NBR,Number,0,Units,,,181057,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2013,2013,NBR,Number,0,Units,,,233017,,
LVA,Latvia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2014,2014,NBR,Number,0,Units,,,229830,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2008,2008,NBR,Number,0,Units,,,2553374,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2009,2009,NBR,Number,0,Units,,,2410311,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2010,2010,NBR,Number,0,Units,,,2411504,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2011,2011,NBR,Number,0,Units,,,2865832,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,2716519,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,3551892,,
LVA,Latvia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,4201512,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,2055953,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2009,2009,NBR,Number,0,Units,,,1758447,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2010,2010,NBR,Number,0,Units,,,1999251,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2011,2011,NBR,Number,0,Units,,,2377346,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2012,2012,NBR,Number,0,Units,,,2622298,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2013,2013,NBR,Number,0,Units,,,2838638,,
LTU,Lithuania,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2014,2014,NBR,Number,0,Units,,,2966354,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2008,2008,NBR,Number,0,Units,,,31361,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2009,2009,NBR,Number,0,Units,,,29949,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2010,2010,NBR,Number,0,Units,,,29799,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2011,2011,NBR,Number,0,Units,,,27972,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2012,2012,NBR,Number,0,Units,,,26794,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2013,2013,NBR,Number,0,Units,,,28453,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_SPECIALISED_NIGHTS,Specialised establishments,2014,2014,NBR,Number,0,Units,,,31020,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2008,2008,NBR,Number,0,Units,,,7898,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2009,2009,NBR,Number,0,Units,,,8679,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2010,2010,NBR,Number,0,Units,,,10392,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2011,2011,NBR,Number,0,Units,,,14634,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2012,2012,NBR,Number,0,Units,,,14661,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2013,2013,NBR,Number,0,Units,,,13270,,
MKD,Former Yugoslav Republic of Macedonia,INB_ACCOMM_PRIVATE_NIGHTS,Private accommodation,2014,2014,NBR,Number,0,Units,,,15628,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2008,2008,NBR,Number,0,Units,,,1290856,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2009,2009,NBR,Number,0,Units,,,1182490,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2010,2010,NBR,Number,0,Units,,,1338841,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2011,2011,NBR,Number,0,Units,,,1415018,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2012,2012,NBR,Number,0,Units,,,1443414,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2013,2013,NBR,Number,0,Units,,,1582153,,
MLT,Malta,INB_ARRIVALS_OVERNIGHT,Overnight visitors (tourists),2014,2014,NBR,Number,0,Units,,,1689809,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2008,2008,NBR,Number,0,Units,,,527129,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2009,2009,NBR,Number,0,Units,,,411308,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2010,2010,NBR,Number,0,Units,,,461512,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2011,2011,NBR,Number,0,Units,,,444831,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2012,2012,NBR,Number,0,Units,,,516391,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2013,2013,NBR,Number,0,Units,,,380277,,
MLT,Malta,INB_ARRIVALS_SAME_DAY,Same-day visitors (excursionists),2014,2014,NBR,Number,0,Units,,,425134,,
MLT,Malta,INB_ACCOMM_ALL_NIGHTS,Nights in all types of accommodation,2008,2008,NBR,Number,0,Units,,,10962463,,
